Dataset_CustomerNo,MAX_TRANSACTION,MONETARY,FREQUENCY,RECENCY,F Score,M Score,R Score,RFM Score,Customer Segment,RECENCY2
16551,9/5/2019 0:00,10840.94,32,86,2,4,2,224,At Risk,86
15101,12/15/2018 0:00,453.24,4,350,1,1,1,111,At Risk,350
16861,10/11/2019 0:00,1612.88,6,50,1,2,3,312,Casual Shoppers,50
15057,3/9/2019 0:00,8372.9,25,266,2,4,1,124,At Risk,266
13929,6/23/2019 0:00,2329.36,9,160,1,2,2,212,Casual Shoppers,160
15482,11/24/2019 0:00,50059.82,96,6,4,5,5,545,Champions,6
16190,10/30/2019 0:00,1122.55,6,31,1,1,4,411,Casual Shoppers,31
16171,10/11/2019 0:00,321,3,50,1,1,3,311,Casual Shoppers,50
16229,9/13/2019 0:00,3901.44,47,78,3,3,2,233,At Risk,78
16157,11/24/2019 0:00,3167.19,18,6,2,2,5,522,Casual Shoppers,6
16109,5/5/2019 0:00,6899.52,18,209,2,4,1,124,At Risk,209
13948,12/14/2018 0:00,514.6,3,351,1,1,1,111,At Risk,351
14054,10/5/2019 0:00,431.7,6,56,1,1,3,311,Casual Shoppers,56
13529,9/22/2019 0:00,1014.1,15,69,2,1,3,321,Casual Shoppers,69
14703,11/25/2019 0:00,1166.37,22,5,2,1,5,521,Casual Shoppers,5
15540,11/28/2019 0:00,1238,15,2,2,1,5,521,Casual Shoppers,2
12913,11/24/2019 0:00,7828.61,36,6,3,4,5,534,Emerging Champions,6
16482,11/24/2019 0:00,2141.74,18,6,2,2,5,522,Casual Shoppers,6
15428,11/24/2019 0:00,631.38,6,6,1,1,5,511,Casual Shoppers,6
17498,9/25/2019 0:00,4316.72,17,66,2,3,3,323,High-Potential Customers,66
17761,11/7/2019 0:00,4809.78,19,23,2,3,4,423,High-Potential Customers,23
15587,10/20/2019 0:00,4133.28,9,41,1,3,3,313,High-Potential Customers,41
16029,11/1/2019 0:00,434930.14,240,29,5,5,4,455,Champions,29
17436,4/27/2019 0:00,617.28,4,217,1,1,1,111,At Risk,217
14345,11/1/2019 0:00,624.17,6,29,1,1,4,411,Casual Shoppers,29
17937,11/8/2019 0:00,19412.64,37,22,3,5,4,435,Enthusiastic Spenders,22
17924,11/28/2019 0:00,14059.86,31,2,2,4,5,524,Enthusiastic Spenders,2
14015,10/18/2019 0:00,4815.06,20,43,2,3,3,323,High-Potential Customers,43
14557,9/15/2019 0:00,6035.36,16,76,2,3,2,223,Casual Shoppers,76
16684,11/28/2019 0:00,495663.26,246,2,5,5,5,555,Champions,2
16682,10/13/2019 0:00,9737.2,24,48,2,4,3,324,High-Potential Customers,48
15286,10/21/2019 0:00,810.31,3,40,1,1,3,311,Casual Shoppers,40
17330,11/17/2019 0:00,1602.84,6,13,1,2,5,512,Casual Shoppers,13
17525,12/15/2018 0:00,1273.9,9,350,1,1,1,111,At Risk,350
17025,10/10/2019 0:00,2775.57,9,51,1,2,3,312,Casual Shoppers,51
16711,11/13/2019 0:00,5813.28,16,17,2,3,4,423,High-Potential Customers,17
13323,11/18/2019 0:00,1163.72,12,12,1,1,5,511,Casual Shoppers,12
13416,10/27/2019 0:00,2185.9,19,34,2,2,4,422,Casual Shoppers,34
13324,11/3/2019 0:00,60652.69,75,27,4,5,4,445,Champions,27
13194,7/27/2019 0:00,376.1,4,126,1,1,2,211,Casual Shoppers,126
16451,9/13/2019 0:00,1379.58,14,78,2,1,2,221,Casual Shoppers,78
14828,5/27/2019 0:00,24460.7,17,187,2,5,1,125,At Risk,187
17339,9/6/2019 0:00,1807.84,9,85,1,2,2,212,Casual Shoppers,85
13739,11/21/2019 0:00,775.62,3,9,1,1,5,511,Casual Shoppers,9
16281,9/28/2019 0:00,11387.86,17,63,2,4,3,324,High-Potential Customers,63
13261,3/16/2019 0:00,3120.14,9,259,1,2,1,112,At Risk,259
15944,3/8/2019 0:00,845.62,6,267,1,1,1,111,At Risk,267
16160,10/5/2019 0:00,11869.18,20,56,2,4,3,324,High-Potential Customers,56
15864,11/17/2019 0:00,14205.02,20,13,2,4,5,524,Enthusiastic Spenders,13
15769,11/9/2019 0:00,193951.08,122,21,4,5,4,445,Champions,21
17866,7/20/2019 0:00,2121.14,9,133,1,2,2,212,Casual Shoppers,133
16430,10/13/2019 0:00,1363.93,6,48,1,1,3,311,Casual Shoppers,48
17506,9/25/2019 0:00,1734.38,14,66,2,2,3,322,Casual Shoppers,66
17620,10/11/2019 0:00,698.4,4,50,1,1,3,311,Casual Shoppers,50
13006,10/14/2019 0:00,647.32,4,47,1,1,3,311,Casual Shoppers,47
14070,12/15/2018 0:00,286.92,4,350,1,1,1,111,At Risk,350
14371,2/17/2019 0:00,451.52,4,286,1,1,1,111,At Risk,286
14861,10/18/2019 0:00,1328.16,6,43,1,1,3,311,Casual Shoppers,43
12984,11/21/2019 0:00,366.34,4,9,1,1,5,511,Casual Shoppers,9
15709,3/1/2019 0:00,1376.76,6,274,1,1,1,111,At Risk,274
15135,4/14/2019 0:00,583.21,9,230,1,1,1,111,At Risk,230
14148,4/20/2019 0:00,325.12,3,224,1,1,1,111,At Risk,224
13279,9/22/2019 0:00,889.36,9,69,1,1,3,311,Casual Shoppers,69
13551,1/24/2019 0:00,168.06,3,310,1,1,1,111,At Risk,310
12980,7/5/2019 0:00,16637.78,20,148,2,5,2,225,At Risk,148
13723,5/6/2019 0:00,645.54,6,208,1,1,1,111,At Risk,208
14946,11/25/2019 0:00,159.28,3,5,1,1,5,511,Casual Shoppers,5
15232,8/18/2019 0:00,7534.72,31,104,2,4,2,224,At Risk,104
12897,5/19/2019 0:00,1349.6,4,195,1,1,1,111,At Risk,195
18255,9/11/2019 0:00,864.34,6,80,1,1,2,211,Casual Shoppers,80
17381,11/15/2019 0:00,279714.28,107,15,4,5,4,445,Champions,15
15732,5/11/2019 0:00,1957.7,14,203,2,2,1,122,At Risk,203
13509,10/18/2019 0:00,10831.78,38,43,3,4,3,334,Emerging Champions,43
14287,5/25/2019 0:00,2298.96,4,189,1,2,1,112,At Risk,189
14117,7/19/2019 0:00,830.16,3,134,1,1,2,211,Casual Shoppers,134
14460,8/21/2019 0:00,9476.16,16,101,2,4,2,224,At Risk,101
14616,4/11/2019 0:00,1481.92,3,233,1,1,1,111,At Risk,233
14865,12/2/2018 0:00,1021.92,3,363,1,1,1,111,At Risk,363
14885,7/31/2019 0:00,8205.32,15,122,2,4,2,224,At Risk,122
14423,5/5/2019 0:00,1501.44,3,209,1,2,1,112,At Risk,209
17775,3/30/2019 0:00,795.84,3,245,1,1,1,111,At Risk,245
16112,7/19/2019 0:00,6083.12,16,134,2,3,2,223,Casual Shoppers,134
13678,7/11/2019 0:00,9707.6,16,142,2,4,2,224,At Risk,142
15247,8/9/2019 0:00,2004.72,6,113,1,2,2,212,Casual Shoppers,113
13227,5/22/2019 0:00,972.84,9,192,1,1,1,111,At Risk,192
15341,9/20/2019 0:00,9183.32,17,71,2,4,3,324,High-Potential Customers,71
12939,10/6/2019 0:00,53913.04,47,55,3,5,3,335,Uncategorized,55
17313,11/8/2019 0:00,16757.32,24,22,2,5,4,425,Enthusiastic Spenders,22
13763,10/7/2019 0:00,9219.76,15,54,2,4,3,324,High-Potential Customers,54
16319,5/6/2019 0:00,1152.48,3,208,1,1,1,111,At Risk,208
14434,11/18/2019 0:00,5179.36,12,12,1,3,5,513,High-Potential Customers,12
17396,10/31/2019 0:00,28031.5,26,30,2,5,4,425,Enthusiastic Spenders,30
17031,11/28/2019 0:00,1696.15,22,2,2,2,5,522,Casual Shoppers,2
18246,11/16/2019 0:00,2311.9,4,14,1,2,4,412,Casual Shoppers,14
16927,8/16/2019 0:00,10734.36,6,106,1,4,2,214,At Risk,106
13070,5/31/2019 0:00,866.6,9,183,1,1,2,211,Casual Shoppers,183
16997,2/24/2019 0:00,2206.8,12,279,1,2,1,112,At Risk,279
15178,3/24/2019 0:00,287.8,3,251,1,1,1,111,At Risk,251
17174,5/6/2019 0:00,359.32,4,208,1,1,1,111,At Risk,208
15691,9/28/2019 0:00,997.44,3,63,1,1,3,311,Casual Shoppers,63
14053,8/7/2019 0:00,2470.75,4,115,1,2,2,212,Casual Shoppers,115
16986,11/10/2019 0:00,6287.6,3,20,1,3,4,413,High-Potential Customers,20
16784,11/20/2019 0:00,356.24,3,10,1,1,5,511,Casual Shoppers,10
13144,1/11/2019 0:00,328.92,3,323,1,1,1,111,At Risk,323
17354,10/20/2019 0:00,11739.66,16,41,2,4,3,324,High-Potential Customers,41
12873,3/2/2019 0:00,1694.88,4,273,1,2,1,112,At Risk,273
17524,12/13/2018 0:00,1070.99,6,352,1,1,1,111,At Risk,352
17044,11/14/2019 0:00,6139.68,6,16,1,3,4,413,High-Potential Customers,16
14212,9/11/2019 0:00,11732.72,9,80,1,4,2,214,At Risk,80
14045,8/22/2019 0:00,7183.66,6,100,1,4,2,214,At Risk,100
16041,11/9/2019 0:00,19484.76,6,21,1,5,4,415,Enthusiastic Spenders,21
13094,11/18/2019 0:00,19570.2,24,12,2,5,5,525,Enthusiastic Spenders,12
16671,11/11/2019 0:00,10703.8,6,19,1,4,4,414,Enthusiastic Spenders,19
17414,10/27/2019 0:00,22330.2,6,34,1,5,4,415,Enthusiastic Spenders,34
15100,1/10/2019 0:00,1717.6,3,324,1,2,1,112,At Risk,324
12995,9/15/2019 0:00,1323.72,3,76,1,1,2,211,Casual Shoppers,76
15043,11/8/2019 0:00,2416,3,22,1,2,4,412,Casual Shoppers,22
18017,9/19/2019 0:00,1805,3,72,1,2,3,312,Casual Shoppers,72
14887,9/21/2019 0:00,7139,6,70,1,4,3,314,High-Potential Customers,70
18251,9/13/2019 0:00,84622.08,16,78,2,5,2,225,At Risk,78
14548,7/12/2019 0:00,3292.16,4,141,1,3,2,213,Casual Shoppers,141
16333,11/3/2019 0:00,341250.72,43,27,3,5,4,435,Enthusiastic Spenders,27
16505,11/8/2019 0:00,6701.76,4,22,1,3,4,413,High-Potential Customers,22
14987,11/24/2019 0:00,1219.2,4,6,1,1,5,511,Casual Shoppers,6
15299,10/3/2019 0:00,34203.27,6,58,1,5,3,315,High-Potential Customers,58
16308,11/2/2019 0:00,84640,4,28,1,5,4,415,Enthusiastic Spenders,28
17940,10/21/2019 0:00,97787.26,17,40,2,5,3,325,High-Potential Customers,40
14609,9/28/2019 0:00,72625.26,4,63,1,5,3,315,High-Potential Customers,63
13027,8/18/2019 0:00,184204.8,26,104,2,5,2,225,At Risk,104
12891,6/7/2019 0:00,10078,3,176,1,4,2,214,At Risk,176
17616,6/19/2019 0:00,2880.64,3,164,1,2,2,212,Casual Shoppers,164
12705,11/24/2019 0:00,44897.24,328,6,5,5,5,555,Champions,6
12720,11/24/2019 0:00,47248.05,325,6,5,5,5,555,Champions,6
12518,11/11/2019 0:00,13054.98,102,19,4,4,4,444,Champions,19
12581,10/31/2019 0:00,1824.03,14,30,2,2,4,422,Casual Shoppers,30
12572,10/19/2019 0:00,3424.4,35,42,3,3,3,333,Emerging Champions,42
12472,11/7/2019 0:00,47779.49,332,23,5,5,4,455,Champions,23
12662,11/16/2019 0:00,22018.17,208,14,5,5,4,455,Champions,14
12481,11/17/2019 0:00,38449.71,259,13,5,5,5,555,Champions,13
13813,10/31/2019 0:00,6546.59,62,30,3,3,4,433,Emerging Champions,30
12708,11/10/2019 0:00,15745.64,147,20,4,5,4,445,Champions,20
12701,9/21/2019 0:00,7591.7,51,70,3,4,3,334,Emerging Champions,70
12566,9/14/2019 0:00,2990.38,18,77,2,2,2,222,Casual Shoppers,77
14335,11/23/2019 0:00,4047.78,60,7,3,3,5,533,Emerging Champions,7
12492,10/7/2019 0:00,2042.1,18,54,2,2,3,322,Casual Shoppers,54
12621,11/16/2019 0:00,72625.94,396,14,5,5,4,455,Champions,14
12534,8/1/2019 0:00,7616.2,62,121,3,4,2,234,At Risk,121
12480,11/11/2019 0:00,20048.2,150,19,4,5,4,445,Champions,19
12560,7/19/2019 0:00,9403.78,76,134,4,4,2,244,At Risk,134
12626,11/16/2019 0:00,38860.21,285,14,5,5,4,455,Champions,14
13815,11/17/2019 0:00,27392.05,173,13,5,5,5,555,Champions,13
12473,10/17/2019 0:00,26438.23,160,44,5,5,3,355,Loyal Customers,44
12625,5/12/2019 0:00,18357.38,84,202,4,5,1,145,At Risk,202
12623,3/8/2019 0:00,2029.3,17,267,2,2,1,122,At Risk,267
12633,10/12/2019 0:00,13137.49,97,49,4,4,3,344,Loyal Customers,49
12559,2/2/2019 0:00,3418.7,20,301,2,3,1,123,At Risk,301
12501,1/7/2019 0:00,20100.06,147,327,4,5,1,145,At Risk,327
12585,4/19/2019 0:00,14855.86,85,225,4,5,1,145,At Risk,225
12567,11/17/2019 0:00,49397.22,437,13,5,5,5,555,Champions,13
12721,11/8/2019 0:00,21697.39,155,22,5,5,4,455,Champions,22
12523,11/20/2019 0:00,10556.31,102,10,4,4,5,544,Champions,10
12536,10/11/2019 0:00,32970.54,262,50,5,5,3,355,Loyal Customers,50
12615,11/3/2019 0:00,12541.62,81,27,4,4,4,444,Champions,27
12685,11/11/2019 0:00,16981.07,151,19,4,5,4,445,Champions,19
12681,11/25/2019 0:00,86451.58,616,5,5,5,5,555,Champions,5
12657,11/28/2019 0:00,8016.62,44,2,3,4,5,534,Emerging Champions,2
12579,9/22/2019 0:00,3286.32,28,69,2,3,3,323,High-Potential Customers,69
12726,11/11/2019 0:00,34574.16,117,19,4,5,4,445,Champions,19
12637,10/3/2019 0:00,34091.3,379,58,5,5,3,355,Loyal Customers,58
12683,10/20/2019 0:00,52502.65,298,41,5,5,3,355,Loyal Customers,41
12513,8/19/2019 0:00,4916.2,34,103,3,3,2,233,At Risk,103
12722,9/15/2019 0:00,6794.82,52,76,3,4,2,234,At Risk,76
12716,10/18/2019 0:00,14186.65,332,43,5,4,3,354,Loyal Customers,43
16918,11/7/2019 0:00,11064.66,159,23,5,4,4,454,Champions,23
12349,11/21/2019 0:00,7951.1,72,9,4,4,5,544,Champions,9
17404,11/14/2019 0:00,365391.6,194,16,5,5,4,455,Champions,16
12540,11/20/2019 0:00,79521.3,461,10,5,5,5,555,Champions,10
12552,10/31/2019 0:00,1196.93,19,30,2,1,4,421,Casual Shoppers,30
12398,10/25/2019 0:00,15525.12,84,36,4,5,3,345,Loyal Customers,36
12407,10/21/2019 0:00,15924.92,72,40,4,5,3,345,Loyal Customers,40
12759,10/18/2019 0:00,10370.7,92,43,4,4,3,344,Loyal Customers,43
12766,10/13/2019 0:00,38763.31,285,48,5,5,3,355,Loyal Customers,48
12772,10/11/2019 0:00,6358.97,54,50,3,3,3,333,Emerging Champions,50
13919,10/11/2019 0:00,5195.42,26,50,2,3,3,323,High-Potential Customers,50
12607,10/10/2019 0:00,14205.03,101,51,4,4,3,344,Loyal Customers,51
12431,11/4/2019 0:00,34946.42,232,26,5,5,4,455,Champions,26
14936,11/6/2019 0:00,49642.07,382,24,5,5,4,455,Champions,24
12512,10/4/2019 0:00,1119.46,31,57,2,1,3,321,Casual Shoppers,57
13505,9/28/2019 0:00,29009.28,211,63,5,5,3,355,Loyal Customers,63
12390,9/21/2019 0:00,4104.7,31,70,2,3,3,323,High-Potential Customers,70
14934,9/19/2019 0:00,12199.35,87,72,4,4,3,344,Loyal Customers,72
12794,10/17/2019 0:00,6768.41,45,44,3,4,3,334,Emerging Champions,44
12739,9/1/2019 0:00,5971.02,37,90,3,3,2,233,At Risk,90
12484,11/4/2019 0:00,25515.73,339,26,5,5,4,455,Champions,26
12417,10/31/2019 0:00,16801.39,164,30,5,5,4,455,Champions,30
12418,8/19/2019 0:00,4856.91,34,103,3,3,2,233,At Risk,103
12688,8/18/2019 0:00,35476.51,169,104,5,5,2,255,At Risk,104
12758,8/15/2019 0:00,20139.94,97,107,4,5,2,245,At Risk,107
15480,8/15/2019 0:00,4808.78,71,107,4,3,2,243,At Risk,107
12381,11/6/2019 0:00,8575.96,76,24,4,4,4,444,Champions,24
12428,11/14/2019 0:00,41864.41,327,16,5,5,4,455,Champions,16
12750,8/3/2019 0:00,1686.92,15,119,2,2,2,222,Casual Shoppers,119
12378,8/2/2019 0:00,29410.6,219,120,5,5,2,255,At Risk,120
12453,7/28/2019 0:00,5572.6,43,125,3,3,2,233,At Risk,125
12743,7/28/2019 0:00,3751.57,131,125,4,3,2,243,At Risk,125
14265,8/22/2019 0:00,3941.16,32,100,2,3,2,223,Casual Shoppers,100
13864,7/4/2019 0:00,5233.44,46,149,3,3,2,233,At Risk,149
14016,7/1/2019 0:00,26119.9,159,152,5,5,2,255,At Risk,152
17444,7/11/2019 0:00,23051.47,133,142,4,5,2,245,At Risk,142
12597,11/20/2019 0:00,25599.78,202,10,5,5,5,555,Champions,10
14442,5/19/2019 0:00,6569.88,63,195,3,3,1,133,At Risk,195
12372,9/29/2019 0:00,9302.48,49,62,3,4,3,334,Emerging Champions,62
16320,6/20/2019 0:00,8566.82,56,163,3,4,2,234,At Risk,163
12596,10/19/2019 0:00,5258.67,25,42,2,3,3,323,High-Potential Customers,42
13124,9/11/2019 0:00,24663.03,221,80,5,5,2,255,At Risk,80
12456,10/26/2019 0:00,19229.12,122,35,4,5,3,345,Loyal Customers,35
12792,3/28/2019 0:00,2556.83,24,247,2,2,1,122,At Risk,247
12364,10/30/2019 0:00,12650.81,83,31,4,4,4,444,Champions,31
12541,11/10/2019 0:00,12556.41,225,20,5,4,4,454,Champions,20
12359,10/13/2019 0:00,23878.48,243,48,5,5,3,355,Loyal Customers,48
12676,11/15/2019 0:00,7924.15,39,15,3,4,4,434,Emerging Champions,15
12383,6/8/2019 0:00,17227.83,94,175,4,5,2,245,At Risk,175
17303,9/2/2019 0:00,4657.63,118,89,4,3,2,243,At Risk,89
12358,11/18/2019 0:00,23030.02,570,12,5,5,5,555,Champions,12
12406,11/17/2019 0:00,21277.63,105,13,4,5,5,545,Champions,13
12638,11/6/2019 0:00,6397.62,38,24,3,3,4,433,Emerging Champions,24
12397,11/4/2019 0:00,15955.51,174,26,5,5,4,455,Champions,26
12347,11/24/2019 0:00,37095.24,774,6,5,5,5,555,Champions,6
12476,11/24/2019 0:00,26116.98,224,6,5,5,5,555,Champions,6
12475,10/17/2019 0:00,6077.06,35,44,3,3,3,333,Emerging Champions,44
12602,10/12/2019 0:00,1817.46,12,49,1,2,3,312,Casual Shoppers,49
12731,11/16/2019 0:00,102510.58,273,14,5,5,4,455,Champions,14
12583,11/21/2019 0:00,54336.06,214,9,5,5,5,555,Champions,9
12712,11/11/2019 0:00,13565.77,114,19,4,4,4,444,Champions,19
12815,7/15/2019 0:00,4571.33,43,138,3,3,2,233,At Risk,138
12576,11/4/2019 0:00,11259.52,88,26,4,4,4,444,Champions,26
12399,8/12/2019 0:00,12422.4,55,110,3,4,2,234,At Risk,110
12735,1/28/2019 0:00,4367.49,41,306,3,3,1,133,At Risk,306
12734,12/22/2018 0:00,801.6,3,343,1,1,1,111,At Risk,343
12668,11/28/2019 0:00,17651.64,156,2,5,5,5,555,Champions,2
12782,7/13/2019 0:00,11344.58,85,140,4,4,2,244,At Risk,140
12753,11/17/2019 0:00,136322.73,197,13,5,5,5,555,Champions,13
12415,11/15/2019 0:00,900545.54,715,15,5,5,4,455,Champions,15
12865,11/13/2019 0:00,11087.98,95,17,4,4,4,444,Champions,17
12517,11/11/2019 0:00,15647.84,282,19,5,5,4,455,Champions,19
12678,10/28/2019 0:00,120696.22,199,33,5,5,4,455,Champions,33
12553,11/14/2019 0:00,32356.78,592,16,5,5,4,455,Champions,16
12370,10/19/2019 0:00,27585.33,165,42,5,5,3,355,Loyal Customers,42
12611,10/18/2019 0:00,9832.66,65,43,3,4,3,334,Emerging Champions,43
12380,11/18/2019 0:00,12159.37,100,12,4,4,5,544,Champions,12
12744,10/14/2019 0:00,63480.95,215,47,5,5,3,355,Loyal Customers,47
12876,10/13/2019 0:00,44396.47,677,48,5,5,3,355,Loyal Customers,48
12778,11/20/2019 0:00,9084.33,44,10,3,4,5,534,Emerging Champions,10
12757,11/24/2019 0:00,32522.72,739,6,5,5,5,555,Champions,6
12700,10/5/2019 0:00,25448.18,208,56,5,5,3,355,Loyal Customers,56
12409,9/22/2019 0:00,66730.26,109,69,4,5,3,345,Loyal Customers,69
12673,9/21/2019 0:00,6806.34,217,70,5,4,3,354,Loyal Customers,70
12620,11/25/2019 0:00,10989.5,90,5,4,4,5,544,Champions,5
12752,9/19/2019 0:00,26757.76,53,72,3,5,3,335,Uncategorized,72
12449,11/17/2019 0:00,18993.77,187,13,5,5,5,555,Champions,13
17179,9/9/2019 0:00,6390.68,107,82,4,3,2,243,At Risk,82
12617,11/10/2019 0:00,8521.32,232,20,5,4,4,454,Champions,20
12643,8/3/2019 0:00,21446.16,18,119,2,5,2,225,At Risk,119
12438,11/25/2019 0:00,10591.5,96,5,4,4,5,544,Champions,5
12669,7/12/2019 0:00,12538.32,98,141,4,4,2,244,At Risk,141
16738,4/12/2019 0:00,9114.55,33,232,2,4,1,124,At Risk,232
12423,8/31/2019 0:00,13310.23,133,91,4,4,2,244,At Risk,91
12709,11/24/2019 0:00,47341.26,202,6,5,5,5,555,Champions,6
12866,3/1/2019 0:00,2184.52,25,274,2,2,1,122,At Risk,274
12455,9/27/2019 0:00,23158.08,84,64,4,5,3,345,Loyal Customers,64
12507,7/28/2019 0:00,10264.7,20,125,2,4,2,224,At Risk,125
12395,11/20/2019 0:00,24180.37,144,10,4,5,5,545,Champions,10
12600,11/11/2019 0:00,8730.21,51,19,3,4,4,434,Emerging Champions,19
16975,1/24/2019 0:00,12563.5,53,310,3,4,1,134,At Risk,310
12695,10/4/2019 0:00,18335.2,426,57,5,5,3,355,Loyal Customers,57
12356,11/17/2019 0:00,20298.05,111,13,4,5,5,545,Champions,13
12516,9/23/2019 0:00,15771.62,305,68,5,5,3,355,Loyal Customers,68
12422,9/5/2019 0:00,14914.25,414,86,5,5,2,255,At Risk,86
12736,1/11/2019 0:00,1869.6,3,323,1,2,1,112,At Risk,323
12348,9/25/2019 0:00,25377.36,27,66,2,5,3,325,High-Potential Customers,66
12388,11/24/2019 0:00,16632.03,100,6,4,5,5,545,Champions,6
12784,11/24/2019 0:00,2033.17,58,6,3,2,5,532,Value Seekers,6
14912,11/23/2019 0:00,8311.52,27,7,2,4,5,524,Enthusiastic Spenders,7
12391,11/18/2019 0:00,3441.78,93,12,4,3,5,543,Loyal Customers,12
17828,11/17/2019 0:00,7908.45,64,13,3,4,5,534,Emerging Champions,13
12408,11/7/2019 0:00,16083.97,101,23,4,5,4,445,Champions,23
12357,11/6/2019 0:00,33893.72,130,24,4,5,4,445,Champions,24
12664,11/23/2019 0:00,13057.62,25,7,2,4,5,524,Enthusiastic Spenders,7
12403,10/21/2019 0:00,1364.64,4,40,1,1,3,311,Casual Shoppers,40
12646,11/16/2019 0:00,12738.11,99,14,4,4,4,444,Champions,14
12454,10/14/2019 0:00,13925.84,15,47,2,4,3,324,High-Potential Customers,47
12394,10/7/2019 0:00,9390.52,25,54,2,4,3,324,High-Potential Customers,54
12420,10/7/2019 0:00,4151.1,29,54,2,3,3,323,High-Potential Customers,54
12457,10/4/2019 0:00,9444.71,67,57,3,4,3,334,Emerging Champions,57
12425,9/22/2019 0:00,5638.98,36,69,3,3,3,333,Emerging Champions,69
12435,9/21/2019 0:00,27757.97,36,70,3,5,3,335,Uncategorized,70
14566,8/21/2019 0:00,4832,4,101,1,3,2,213,Casual Shoppers,101
12362,11/4/2019 0:00,23005.46,225,26,5,5,4,455,Champions,26
12697,11/11/2019 0:00,5842.76,38,19,3,3,4,433,Emerging Champions,19
13520,10/12/2019 0:00,19120.26,87,49,4,5,3,345,Loyal Customers,49
12763,7/24/2019 0:00,4198.93,34,129,3,3,2,233,At Risk,129
12405,7/14/2019 0:00,10126.52,53,139,3,4,2,234,At Risk,139
12653,7/14/2019 0:00,11735.49,46,139,3,4,2,234,At Risk,139
13492,7/26/2019 0:00,4909.45,63,127,3,3,2,233,At Risk,127
16521,7/8/2019 0:00,5239,72,145,4,3,2,243,At Risk,145
12424,6/30/2019 0:00,9389.81,30,153,2,4,2,224,At Risk,153
13535,5/17/2019 0:00,5632.43,46,197,3,3,1,133,At Risk,197
12544,11/3/2019 0:00,2859.79,53,27,3,2,4,432,Value Seekers,27
12770,5/13/2019 0:00,8404.06,12,201,1,4,1,114,At Risk,201
12547,8/17/2019 0:00,14445.15,113,105,4,5,2,245,At Risk,105
12354,4/21/2019 0:00,6356.94,58,223,3,3,1,133,At Risk,223
12594,11/2/2019 0:00,19508.32,114,28,4,5,4,445,Champions,28
12754,4/18/2019 0:00,69523.14,63,226,3,5,1,135,At Risk,226
12393,9/28/2019 0:00,8314.75,66,63,3,4,3,334,Emerging Champions,63
13493,3/9/2019 0:00,10879.85,83,266,4,4,1,144,At Risk,266
12781,10/7/2019 0:00,7674.44,24,54,2,4,3,324,High-Potential Customers,54
12764,1/27/2019 0:00,5692.32,45,307,3,3,1,133,At Risk,307
12539,11/17/2019 0:00,29397.31,299,13,5,5,5,555,Champions,13
14439,1/24/2019 0:00,8118.66,32,310,2,4,1,124,At Risk,310
12793,1/9/2019 0:00,2665.64,22,325,2,2,1,122,At Risk,325
12829,11/16/2019 0:00,4609.83,14,14,2,3,4,423,High-Potential Customers,14
12755,3/4/2019 0:00,19184.42,4,271,1,5,1,115,At Risk,271
12502,9/5/2019 0:00,11027.11,142,86,4,4,2,244,At Risk,86
12733,4/19/2019 0:00,2176.99,34,225,3,2,1,132,At Risk,225
12458,9/29/2019 0:00,14297.16,367,62,5,4,3,354,Loyal Customers,62
12371,10/11/2019 0:00,7411.53,62,50,3,4,3,334,Emerging Champions,50
15332,12/8/2018 0:00,8188.08,34,357,3,4,1,134,At Risk,357
12421,11/24/2019 0:00,5091.65,41,6,3,3,5,533,Emerging Champions,6
12374,11/14/2019 0:00,4112.9,32,16,2,3,4,423,High-Potential Customers,16
12412,9/26/2019 0:00,9420.63,58,65,3,4,3,334,Emerging Champions,65
15927,9/8/2019 0:00,5886.29,62,83,3,3,2,233,At Risk,83
16321,9/28/2019 0:00,1766.4,12,63,1,2,3,312,Casual Shoppers,63
12578,11/18/2019 0:00,14273.59,112,12,4,4,5,544,Champions,12
14652,10/18/2019 0:00,3513.27,56,43,3,3,3,333,Emerging Champions,43
12444,11/18/2019 0:00,15868.42,175,12,5,5,5,555,Champions,12
12436,9/1/2019 0:00,2581.38,15,90,2,2,2,222,Casual Shoppers,90
12641,8/16/2019 0:00,877.1,9,106,1,1,2,211,Casual Shoppers,106
12245,7/17/2019 0:00,2779.77,78,136,4,2,2,242,At Risk,136
12545,9/25/2019 0:00,6152.54,48,66,3,3,3,333,Emerging Champions,66
12725,12/3/2018 0:00,2041.74,23,362,2,2,1,122,At Risk,362
12704,11/17/2019 0:00,10480.67,76,13,4,4,5,544,Champions,13
14937,10/14/2019 0:00,6622.44,34,47,3,3,3,333,Emerging Champions,47
12756,9/14/2019 0:00,1590.72,4,77,1,2,2,212,Casual Shoppers,77
17829,2/14/2019 0:00,5995.24,30,289,2,3,1,123,At Risk,289
12363,8/22/2019 0:00,4747.08,23,100,2,3,2,223,Casual Shoppers,100
12360,10/18/2019 0:00,13959.64,126,43,4,4,3,344,Loyal Customers,43
12811,3/23/2019 0:00,2376.45,27,252,2,2,1,122,At Risk,252
12452,11/23/2019 0:00,1115.05,20,7,2,1,5,521,Casual Shoppers,7
17973,11/13/2019 0:00,9069.08,105,17,4,4,4,444,Champions,17
12352,11/3/2019 0:00,6811.92,77,27,4,4,4,444,Champions,27
12667,10/12/2019 0:00,4478.9,32,49,2,3,3,323,High-Potential Customers,49
12434,9/16/2019 0:00,4864.51,50,75,3,3,2,233,At Risk,75
